Esportes;Fácil;Quantos jogadores um time de futebol tem em campo?;9;10;11;12;C;Um time de futebol tem 11 jogadores em campo.
Esportes;Fácil;Qual país venceu a Copa do Mundo de 2002?;Alemanha;Brasil;França;Itália;B;O Brasil venceu a Copa de 2002, realizada no Japão e Coreia do Sul.
Esportes;Fácil;Qual esporte é praticado na NBA?;Beisebol;Futebol;Basquete;Hóquei;C;A NBA é a principal liga de basquete dos Estados Unidos.
Esportes;Fácil;Quantos pontos vale um gol no futebol?;1;2;3;4;A;No futebol, cada gol equivale a 1 ponto.
Esportes;Fácil;Qual país é sede da Fórmula 1 com o circuito de Mônaco?;França;Itália;Mônaco;Espanha;C;O Grande Prêmio de Mônaco acontece nas ruas do principado homônimo.
Esportes;Fácil;Qual esporte utiliza tacos e uma pequena bola branca?;Tênis;Críquete;Beisebol;Golfe;D;O golfe é praticado com tacos e uma bola branca.
Esportes;Fácil;Quantos sets são necessários para vencer uma partida de tênis masculino em Grand Slams?;1;2;3;5;D;Em Grand Slams, os jogos masculinos são melhor de 5 sets.
Esportes;Fácil;Qual país é famoso pelo sumô?;China;Japão;Coreia do Sul;Tailândia;B;O sumô é um esporte tradicional japonês.
Esportes;Fácil;Em qual esporte se destaca Usain Bolt?;Natação;Atletismo;Ciclismo;Judô;B;Usain Bolt é recordista mundial dos 100m e 200m rasos.
Esportes;Fácil;Qual é a cor da camisa do líder do Tour de France?;Azul;Verde;Amarela;Branca;C;A camisa amarela é usada pelo líder geral da competição.
Esportes;Fácil;Qual esporte é praticado com raquetes e uma peteca?;Tênis;Squash;Badminton;Tênis de mesa;C;O badminton é jogado com uma peteca que deve ser lançada sobre a rede.
Esportes;Fácil;Qual animal é símbolo da Ferrari na Fórmula 1?;Leão;Águia;Cavalo;Touro;C;A Ferrari tem como símbolo um cavalo rampante.
Esportes;Fácil;Qual jogador de futebol é apelidado de 'O Fenômeno'?;Pelé;Zidane;Ronaldo;Ronaldinho;C;Ronaldo Nazário ficou conhecido como 'O Fenômeno'.
Esportes;Fácil;Quantos jogadores compõem um time de vôlei em quadra?;4;5;6;7;C;Um time de vôlei joga com 6 atletas em quadra.
Esportes;Fácil;Qual é o esporte principal nos Jogos Olímpicos de Inverno?;Natação;Esqui;Futebol;Atletismo;B;O esqui é um dos principais esportes de inverno.
Esportes;Fácil;Em qual esporte se usa uma bola oval?;Basquete;Rúgbi;Tênis;Vôlei;B;O rúgbi é jogado com uma bola oval.
Esportes;Fácil;Quem é considerado o rei do futebol?;Maradona;Messi;Pelé;Cristiano Ronaldo;C;Pelé é amplamente reconhecido como o Rei do Futebol.
Esportes;Fácil;Qual é o país de origem do futebol?;Itália;Brasil;Inglaterra;Espanha;C;O futebol moderno surgiu na Inglaterra.
Esportes;Fácil;Qual jogador é conhecido como 'La Pulga'?;Mbappé;Messi;Neymar;Modric;B;Lionel Messi é apelidado de 'La Pulga'.
Esportes;Fácil;Qual desses esportes é praticado em uma piscina?;Atletismo;Basquete;Natação;Tênis;C;A natação é uma das modalidades olímpicas mais tradicionais.
Esportes;Fácil;Qual é o nome do torneio mais importante do tênis mundial?;Copa Davis;Wimbledon;Roland Garros;US Open;B;Wimbledon é o mais antigo e tradicional dos torneios de tênis.
Esportes;Fácil;Qual país é famoso por sua paixão pelo críquete?;Brasil;Índia;Canadá;França;B;A Índia é uma das maiores potências do críquete.
Esportes;Fácil;Qual é o nome do troféu dado ao campeão da NBA?;Super Bowl;Taça Libertadores;Troféu Larry O'Brien;Copa Davis;C;O troféu Larry O'Brien é entregue ao campeão da NBA.
Esportes;Fácil;Qual é o nome da principal competição de clubes da América do Sul?;Copa América;Libertadores;Sul-Americana;Brasileirão;B;A Copa Libertadores é o torneio mais importante de clubes da América do Sul.
Esportes;Fácil;Em qual esporte se destaca o brasileiro Gabriel Medina?;Surfe;Tênis;Ciclismo;Skate;A;Gabriel Medina é bicampeão mundial de surfe.
Esportes;Fácil;Quantos tempos tem uma partida de basquete?;2;3;4;1;C;O basquete é dividido em quatro tempos de 10 ou 12 minutos.
Esportes;Fácil;Qual é o país sede do torneio de tênis Roland Garros?;Itália;Inglaterra;Espanha;França;D;O torneio é disputado em Paris, na França.
Esportes;Fácil;Qual esporte é jogado na MLB?;Basquete;Hóquei;Beisebol;Futebol Americano;C;A Major League Baseball (MLB) é a liga de beisebol dos EUA.
Esportes;Fácil;Qual é o nome do estádio do Barcelona?;Santiago Bernabéu;San Siro;Camp Nou;Old Trafford;C;O Camp Nou é o estádio do FC Barcelona.
Esportes;Fácil;Quem é o maior campeão da Fórmula 1 em número de títulos?;Ayrton Senna;Lewis Hamilton;Michael Schumacher;Sebastian Vettel;C;Michael Schumacher e Lewis Hamilton dividem o recorde com 7 títulos.
Esportes;Fácil;Qual desses esportes é praticado com rede e bola?;Judô;Tênis de mesa;Ciclismo;Atletismo;B;O tênis de mesa é jogado com raquetes e uma bola sobre uma pequena rede.
Esportes;Fácil;Quantos pontos vale uma cesta comum no basquete?;1;2;3;4;B;Uma cesta feita dentro da área vale 2 pontos.
Esportes;Fácil;Qual é o nome do torneio de futebol disputado de 4 em 4 anos entre seleções?;Eurocopa;Libertadores;Copa do Mundo;Champions League;C;A Copa do Mundo é organizada pela FIFA a cada 4 anos.
Esportes;Fácil;Qual é o nome do jogador conhecido por comemorar com o salto 'Siiii'?;Messi;Mbappé;Cristiano Ronaldo;Neymar;C;Cristiano Ronaldo é famoso por sua comemoração 'Siiii'.
Esportes;Fácil;Em que esporte se destacam as seleções All Blacks e Springboks?;Hóquei;Vôlei;Rúgbi;Handebol;C;All Blacks (Nova Zelândia) e Springboks (África do Sul) são do rúgbi.
Esportes;Fácil;Qual ginasta brasileira ganhou medalha olímpica em 2020?;Rebeca Andrade;Daiane dos Santos;Flávia Saraiva;Lais Souza;A;Rebeca Andrade ganhou ouro e prata em Tóquio 2020.
Esportes;Fácil;Quantos jogadores tem uma equipe de futebol de salão (futsal) em quadra?;4;5;6;7;B;O futsal é jogado com 5 jogadores de cada lado.
Esportes;Fácil;Qual é o nome do maior torneio de clubes da Europa?;Copa do Mundo;Eurocopa;Champions League;Liga das Nações;C;A Champions League é o principal torneio entre clubes europeus.
Esportes;Fácil;Qual desses esportes exige uso de raquete?;Judô;Basquete;Tênis;Futebol;C;Tênis é jogado com raquete e bola.
Esportes;Fácil;Qual é o país natal do ex-jogador de futebol Zinedine Zidane?;Itália;Espanha;França;Alemanha;C;Zidane nasceu na França e brilhou na Copa de 1998.
Esportes;Fácil;O que um árbitro usa para expulsar um jogador?;Apito;Cartão vermelho;Cartão azul;Bandeira;B;O cartão vermelho indica expulsão do jogo.
Esportes;Fácil;Qual é o esporte em que se disputa o Super Bowl?;Beisebol;Basquete;Futebol Americano;Hóquei;C;O Super Bowl é a final da liga de futebol americano dos EUA.
Esportes;Fácil;Qual esporte é disputado nas quadras de Wimbledon?;Tênis;Futebol;Handebol;Squash;A;Wimbledon é um dos quatro torneios de Grand Slam do tênis.
Esportes;Fácil;Qual o nome da principal competição do atletismo mundial?;Pan-Americano;Mundial de Atletismo;Copa do Mundo;Jogos da Juventude;B;O Mundial de Atletismo reúne os maiores atletas da modalidade.
Esportes;Fácil;Qual seleção ganhou a Copa do Mundo de 2018?;Brasil;Alemanha;França;Croácia;C;A França venceu a Copa do Mundo de 2018 na Rússia.
Esportes;Fácil;Qual é o apelido de Neymar?;La Pulga;O Fenômeno;Ney;Menino Ney;D;Neymar é carinhosamente chamado de 'Menino Ney'.
Esportes;Fácil;Qual país é conhecido pelo esporte nacional sumô?;Coreia;China;Japão;Tailândia;C;O sumô é uma luta tradicional japonesa.
Esportes;Fácil;Qual é o equipamento essencial para nadadores?;Capacete;Óculos de natação;Luva;Raquete;B;Os óculos protegem os olhos e ajudam na visibilidade na água.
Esportes;Fácil;Quantos segundos o jogador tem para arremessar no basquete?;12;18;24;30;C;A posse de bola dura 24 segundos no basquete.
Esportes;Fácil;Qual o nome do esporte que mistura corrida e tiro?;Maratona;Pentatlo moderno;Biathlon;Triatlo;C;O biathlon combina esqui e tiro, comum nos Jogos de Inverno.
Esportes;Fácil;Qual desses atletas é conhecido por sua carreira no UFC?;Pelé;Michael Jordan;Anderson Silva;Zico;C;Anderson Silva é um dos maiores nomes do MMA mundial.
Esportes;Média;Qual foi o primeiro país a sediar uma Copa do Mundo de Futebol?;Uruguai;Brasil;Alemanha;Itália;A;O Uruguai sediou e venceu a primeira Copa do Mundo, em 1930.
Esportes;Média;Quem foi o primeiro brasileiro a conquistar uma medalha olímpica no tênis?;Guga;Thomaz Bellucci;Fernando Meligeni;Laura Pigossi;D;Laura Pigossi conquistou a medalha de bronze nas Olimpíadas de Tóquio.
Esportes;Média;Qual o número máximo de sets em uma partida masculina de tênis em Grand Slams?;3;4;5;6;C;Partidas masculinas em Grand Slams são disputadas em até 5 sets.
Esportes;Média;Quem venceu o torneio de Wimbledon mais vezes no tênis masculino?;Rafael Nadal;Novak Djokovic;Roger Federer;Pete Sampras;C;Roger Federer venceu Wimbledon oito vezes.
Esportes;Média;Qual é o esporte que utiliza os termos 'birdie' e 'bogey'?;Críquete;Tênis;Golfe;Baseball;C;Esses são termos comuns nas partidas de golfe.
Esportes;Média;Qual time brasileiro venceu mais vezes a Libertadores até 2022?;São Paulo;Flamengo;Palmeiras;Grêmio;C;O Palmeiras é o clube brasileiro com mais títulos da Libertadores.
Esportes;Média;Quem é o maior artilheiro da história das Copas do Mundo?;Pelé;Miroslav Klose;Ronaldo;Messi;B;Miroslav Klose marcou 16 gols em Copas, o maior número da história.
Esportes;Média;Qual é a principal competição internacional de seleções de basquete?;NBA Finals;EuroBasket;Copa do Mundo FIBA;Pan-Americano;C;A Copa do Mundo FIBA é o torneio mais importante entre seleções.
Esportes;Média;Qual é a prova mais longa do atletismo em Jogos Olímpicos?;Meia maratona;Corrida de 10.000m;Maratona;Pentatlo;C;A maratona tem 42,195 km e é a prova mais tradicional e longa.
Esportes;Média;Em que ano o Brasil foi campeão da Copa do Mundo pela última vez?;1994;1998;2002;2006;C;O Brasil conquistou seu quinto título mundial em 2002.
Esportes;Média;Qual seleção venceu a Copa do Mundo de 2014?;Brasil;Alemanha;Espanha;França;B;A Alemanha venceu a Copa de 2014, derrotando a Argentina na final.
Esportes;Média;Quem é o atleta com mais medalhas olímpicas da história?;Michael Jordan;Michael Phelps;Usain Bolt;Carl Lewis;B;Michael Phelps tem 28 medalhas olímpicas, sendo 23 de ouro.
Esportes;Média;Qual o apelido do estádio do Maracanã?;O Gigante da Pampulha;La Bombonera;Templo do Futebol;Maior do Mundo;D;O Maracanã já foi considerado o maior estádio do mundo.
Esportes;Média;Qual é a duração de uma partida de handebol?;60 minutos;50 minutos;45 minutos;70 minutos;A;A partida é dividida em dois tempos de 30 minutos.
Esportes;Média;Qual jogador de basquete é apelidado de 'King James'?;Kobe Bryant;Stephen Curry;Kevin Durant;LeBron James;D;LeBron James é chamado de 'King James' por sua dominância no esporte.
Esportes;Média;Qual é o país com mais medalhas olímpicas na história?;China;Rússia;Estados Unidos;Alemanha;C;Os EUA lideram o ranking de medalhas olímpicas desde o início dos Jogos.
Esportes;Média;Quem foi o primeiro brasileiro a vencer uma corrida de Fórmula 1?;Rubens Barrichello;Nelson Piquet;Ayrton Senna;Emerson Fittipaldi;D;Fittipaldi venceu seu primeiro GP em 1970.
Esportes;Média;Qual é o maior campeão da Copa Libertadores da América?;São Paulo;Boca Juniors;River Plate;Grêmio;B;O Boca Juniors tem seis títulos da Libertadores.
Esportes;Média;Qual é o nome do maior estádio de futebol do Brasil?;Arena Corinthians;Mineirão;Maracanã;Mané Garrincha;C;O Maracanã é o maior estádio do país em capacidade.
Esportes;Média;Qual é o nome da competição de clubes organizada pela UEFA?;Liga das Nações;Champions League;Supercopa;Mundial de Clubes;B;A UEFA Champions League é a principal competição de clubes da Europa.
Esportes;Média;Em qual esporte há as categorias Meio-Médio e Peso Pesado?;Boxe;Natação;Basquete;Futebol;A;Essas são divisões de peso no boxe.
Esportes;Média;Qual atleta brasileiro é conhecido como 'Magic Paula'?;Hortência;Rebeca Andrade;Paula Pequeno;Paula Gonçalves;C;Paula era armadora da seleção brasileira de basquete.
Esportes;Média;Qual o país de origem do jogador Novak Djokovic?;Espanha;Rússia;Sérvia;Alemanha;C;Djokovic nasceu em Belgrado, na Sérvia.
Esportes;Média;Qual é o apelido da seleção argentina de futebol?;La Furia;La Celeste;La Roja;La Albiceleste;D;'La Albiceleste' refere-se às cores da bandeira argentina.
Esportes;Média;Qual ex-jogador brasileiro é conhecido como 'Capita'?;Zico;Romário;Sócrates;Carlos Alberto Torres;D;Carlos Alberto foi capitão na Copa de 70.
Esportes;Média;Qual é o número de voltas padrão em uma corrida de Fórmula 1?;50;70;100;Depende do circuito;D;O número de voltas depende da distância total de cada pista.
Esportes;Média;Qual equipe venceu a NBA mais vezes até 2022?;Los Angeles Lakers;Chicago Bulls;Golden State Warriors;Boston Celtics;D;Os Celtics lideram em número de títulos da NBA.
Esportes;Média;Quantos jogadores há em um time de beisebol em campo?;7;9;11;6;B;Um time de beisebol joga com 9 jogadores.
Esportes;Média;Qual país foi o campeão da Copa América de 2021?;Brasil;Argentina;Chile;Uruguai;B;A Argentina venceu o Brasil na final do Maracanã.
Esportes;Média;Em qual cidade aconteceu a final da Champions League de 2022?;Paris;Londres;Lisboa;Milão;A;A final de 2022 foi disputada no Stade de France, em Paris.
Esportes;Difícil;Qual país venceu a primeira edição dos Jogos Olímpicos modernos em 1896?;Alemanha;França;Grécia;Estados Unidos;D;Os Estados Unidos foram o país com mais medalhas nos Jogos Olímpicos de 1896.
Esportes;Difícil;Quem foi o primeiro piloto brasileiro a vencer uma corrida de Fórmula 1?;Ayrton Senna;Rubens Barrichello;Nelson Piquet;Emerson Fittipaldi;D;Emerson Fittipaldi foi o primeiro brasileiro a vencer na F1, em 1970.
Esportes;Difícil;Qual atleta conquistou a primeira medalha olímpica para o Brasil?;Adhemar Ferreira da Silva;Guilherme Paraense;Vanderlei Cordeiro;João do Pulo;B;Guilherme Paraense ganhou ouro no tiro esportivo em 1920.
Esportes;Difícil;Quantas vezes o Real Madrid venceu a Champions League até 2022?;10;12;13;14;D;O Real Madrid conquistou seu 14º título europeu em 2022.
Esportes;Difícil;Qual foi o país anfitrião dos Jogos Olímpicos de Inverno de 1998?;Canadá;Noruega;Japão;Suíça;C;Nagano, no Japão, sediou os Jogos Olímpicos de Inverno de 1998.
Esportes;Difícil;Em que ano Pelé marcou seu milésimo gol?;1965;1967;1969;1970;C;O famoso gol 1000 de Pelé foi marcado em 1969, no Maracanã.
Esportes;Difícil;Qual país sediou a primeira Copa do Mundo Feminina?;Estados Unidos;Suécia;Noruega;China;D;A primeira edição da Copa do Mundo Feminina aconteceu na China em 1991.
Esportes;Difícil;Quantas medalhas de ouro Michael Phelps conquistou em Olimpíadas?;21;22;23;24;C;Michael Phelps tem 23 medalhas de ouro, recorde histórico.
Esportes;Difícil;Qual foi o único time brasileiro campeão mundial de clubes em 2005?;São Paulo;Corinthians;Internacional;Flamengo;A;O São Paulo venceu o Liverpool na final do Mundial de 2005.
Esportes;Difícil;Qual maratonista foi atacado durante a prova olímpica em 2004?;Vanderlei Cordeiro de Lima;Marílson Gomes dos Santos;Frank Shorter;Meb Keflezighi;A;Vanderlei liderava a maratona quando foi interrompido por um invasor.
Esportes;Difícil;Em que ano o Brasil conquistou sua primeira medalha olímpica no futebol masculino?;1984;1988;1996;2008;A;O Brasil conquistou a prata em 1984 nos Jogos de Los Angeles.
Esportes;Difícil;Qual é a única seleção que participou de todas as Copas do Mundo?;Itália;Alemanha;Brasil;Argentina;C;O Brasil é o único país presente em todas as edições da Copa.
Esportes;Difícil;Qual cidade sediou os Jogos Pan-Americanos de 2007?;Buenos Aires;Lima;Rio de Janeiro;Guadalajara;C;O Rio de Janeiro foi sede do Pan de 2007.
Esportes;Difícil;Quantos títulos mundiais tem a seleção feminina de futebol dos EUA até 2022?;2;3;4;5;C;Os EUA venceram a Copa do Mundo Feminina em 1991, 1999, 2015 e 2019.
Esportes;Difícil;Quem foi o único atleta a ganhar ouro olímpico no salto triplo duas vezes?;Adhemar Ferreira da Silva;João do Pulo;Jonathan Edwards;Teddy Tamgho;A;Adhemar Ferreira da Silva foi bicampeão em 1952 e 1956.
Esportes;Difícil;Qual país venceu a Copa América de 2011?;Brasil;Uruguai;Argentina;Chile;B;O Uruguai conquistou o título em 2011, superando o Paraguai na final.
Esportes;Difícil;Quantos títulos da NBA Michael Jordan conquistou?;4;5;6;7;C;Michael Jordan venceu seis títulos com o Chicago Bulls.
Esportes;Difícil;Quem foi o goleiro da seleção brasileira na Copa de 1982?;Taffarel;Leão;Waldir Peres;Carlos;C;Waldir Peres foi o goleiro titular do Brasil em 1982.
Esportes;Difícil;Qual foi o primeiro esporte praticado nos Jogos Olímpicos da Antiguidade?;Corrida;Luta greco-romana;Arco e flecha;Pentatlo;A;A corrida era a única competição nos primeiros Jogos da Antiguidade.
Esportes;Difícil;Quem é o maior vencedor da história do tênis em Grand Slams até 2023?;Novak Djokovic;Roger Federer;Rafael Nadal;Pete Sampras;A;Djokovic ultrapassou os rivais em número de títulos de Grand Slam.
